statistic,statistic_label,tlist(a1),year,c02339v02812,county,c03346v04033,dwelling_status,c03341v04028,stamp_duty_event,c03344v04031,type_of_buyer,c03342v04029,type_of_sale,unit,value
HPA02C04,Median Price,2015,2015,-,All Counties,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,168839.0
HPA02C04,Median Price,2015,2015,-,All Counties,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,170000.0
HPA02C04,Median Price,2015,2015,01,Carlow,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,135000.0
HPA02C04,Median Price,2015,2015,01,Carlow,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,155000.0
HPA02C04,Median Price,2015,2015,01,Carlow,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,132500.0
HPA02C04,Median Price,2015,2015,01,Carlow,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,155000.0
HPA02C04,Median Price,2015,2015,01,Carlow,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,120000.0
HPA02C04,Median Price,2015,2015,01,Carlow,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,121000.0
HPA02C04,Median Price,2015,2015,01,Carlow,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,120000.0
HPA02C04,Median Price,2015,2015,01,Carlow,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,120000.0
HPA02C04,Median Price,2015,2015,02,Dublin,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,285000.0
HPA02C04,Median Price,2015,2015,02,Dublin,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,357525.0
HPA02C04,Median Price,2015,2015,02,Dublin,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,291667.0
HPA02C04,Median Price,2015,2015,02,Dublin,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,361262.0
HPA02C04,Median Price,2015,2015,02,Dublin,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,272000.0
HPA02C04,Median Price,2015,2015,02,Dublin,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,287500.0
HPA02C04,Median Price,2015,2015,02,Dublin,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,275000.0
HPA02C04,Median Price,2015,2015,02,Dublin,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,290000.0
HPA02C04,Median Price,2015,2015,03,Kildare,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,289950.0
HPA02C04,Median Price,2015,2015,03,Kildare,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,290000.0
HPA02C04,Median Price,2015,2015,03,Kildare,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,291205.0
HPA02C04,Median Price,2015,2015,03,Kildare,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,295000.0
HPA02C04,Median Price,2015,2015,03,Kildare,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,217000.0
HPA02C04,Median Price,2015,2015,03,Kildare,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,220000.0
HPA02C04,Median Price,2015,2015,03,Kildare,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,217000.0
HPA02C04,Median Price,2015,2015,03,Kildare,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,220000.0
HPA02C04,Median Price,2015,2015,04,Kilkenny,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,145000.0
HPA02C04,Median Price,2015,2015,04,Kilkenny,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,170250.0
HPA02C04,Median Price,2015,2015,04,Kilkenny,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,153225.0
HPA02C04,Median Price,2015,2015,04,Kilkenny,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,180125.0
HPA02C04,Median Price,2015,2015,04,Kilkenny,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,135000.0
HPA02C04,Median Price,2015,2015,04,Kilkenny,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,140000.0
HPA02C04,Median Price,2015,2015,04,Kilkenny,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,136000.0
HPA02C04,Median Price,2015,2015,04,Kilkenny,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,141000.0
HPA02C04,Median Price,2015,2015,05,Laois,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,112500.0
HPA02C04,Median Price,2015,2015,05,Laois,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,136200.0
HPA02C04,Median Price,2015,2015,05,Laois,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,120000.0
HPA02C04,Median Price,2015,2015,05,Laois,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,139950.0
HPA02C04,Median Price,2015,2015,05,Laois,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,110000.0
HPA02C04,Median Price,2015,2015,05,Laois,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,110000.0
HPA02C04,Median Price,2015,2015,05,Laois,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,110000.0
HPA02C04,Median Price,2015,2015,05,Laois,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,113500.0
HPA02C04,Median Price,2015,2015,06,Longford,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,62425.0
HPA02C04,Median Price,2015,2015,06,Longford,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,62425.0
HPA02C04,Median Price,2015,2015,06,Longford,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,62425.0
HPA02C04,Median Price,2015,2015,06,Longford,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,62425.0
HPA02C04,Median Price,2015,2015,06,Longford,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,65000.0
HPA02C04,Median Price,2015,2015,06,Longford,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,65750.0
HPA02C04,Median Price,2015,2015,06,Longford,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,65000.0
HPA02C04,Median Price,2015,2015,06,Longford,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,65000.0
HPA02C04,Median Price,2015,2015,07,Louth,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,150000.0
HPA02C04,Median Price,2015,2015,07,Louth,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,154997.0
HPA02C04,Median Price,2015,2015,07,Louth,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,150000.0
HPA02C04,Median Price,2015,2015,07,Louth,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,154963.0
HPA02C04,Median Price,2015,2015,07,Louth,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,130000.0
HPA02C04,Median Price,2015,2015,07,Louth,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,132250.0
HPA02C04,Median Price,2015,2015,07,Louth,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,133000.0
HPA02C04,Median Price,2015,2015,07,Louth,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,135500.0
HPA02C04,Median Price,2015,2015,08,Meath,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,260000.0
HPA02C04,Median Price,2015,2015,08,Meath,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,263888.0
HPA02C04,Median Price,2015,2015,08,Meath,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,267000.0
HPA02C04,Median Price,2015,2015,08,Meath,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,269000.0
HPA02C04,Median Price,2015,2015,08,Meath,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,177750.0
HPA02C04,Median Price,2015,2015,08,Meath,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,180000.0
HPA02C04,Median Price,2015,2015,08,Meath,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,184000.0
HPA02C04,Median Price,2015,2015,08,Meath,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,186125.0
HPA02C04,Median Price,2015,2015,09,Offaly,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,81546.0
HPA02C04,Median Price,2015,2015,09,Offaly,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,102150.0
HPA02C04,Median Price,2015,2015,09,Offaly,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,79450.0
HPA02C04,Median Price,2015,2015,09,Offaly,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,123438.0
HPA02C04,Median Price,2015,2015,09,Offaly,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,100000.0
HPA02C04,Median Price,2015,2015,09,Offaly,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,102000.0
HPA02C04,Median Price,2015,2015,09,Offaly,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,100005.0
HPA02C04,Median Price,2015,2015,09,Offaly,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,105000.0
HPA02C04,Median Price,2015,2015,10,Westmeath,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,96750.0
HPA02C04,Median Price,2015,2015,10,Westmeath,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,112000.0
HPA02C04,Median Price,2015,2015,10,Westmeath,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,123861.0
HPA02C04,Median Price,2015,2015,10,Westmeath,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,122722.0
HPA02C04,Median Price,2015,2015,10,Westmeath,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,102500.0
HPA02C04,Median Price,2015,2015,10,Westmeath,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,107000.0
HPA02C04,Median Price,2015,2015,10,Westmeath,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,105000.0
HPA02C04,Median Price,2015,2015,10,Westmeath,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,106000.0
HPA02C04,Median Price,2015,2015,11,Wexford,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,136200.0
HPA02C04,Median Price,2015,2015,11,Wexford,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,153225.0
HPA02C04,Median Price,2015,2015,11,Wexford,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,139038.0
HPA02C04,Median Price,2015,2015,11,Wexford,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,159808.0
HPA02C04,Median Price,2015,2015,11,Wexford,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,120000.0
HPA02C04,Median Price,2015,2015,11,Wexford,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,120000.0
HPA02C04,Median Price,2015,2015,11,Wexford,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,120000.0
HPA02C04,Median Price,2015,2015,11,Wexford,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,120000.0
HPA02C04,Median Price,2015,2015,12,Wicklow,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,261050.0
HPA02C04,Median Price,2015,2015,12,Wicklow,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,299000.0
HPA02C04,Median Price,2015,2015,12,Wicklow,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,266725.0
HPA02C04,Median Price,2015,2015,12,Wicklow,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,300775.0
HPA02C04,Median Price,2015,2015,12,Wicklow,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,240000.0
HPA02C04,Median Price,2015,2015,12,Wicklow,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,249000.0
HPA02C04,Median Price,2015,2015,12,Wicklow,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,245000.0
HPA02C04,Median Price,2015,2015,12,Wicklow,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,250000.0
HPA02C04,Median Price,2015,2015,13,Clare,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,125000.0
HPA02C04,Median Price,2015,2015,13,Clare,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,127725.0
HPA02C04,Median Price,2015,2015,13,Clare,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,125000.0
HPA02C04,Median Price,2015,2015,13,Clare,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,128500.0
HPA02C04,Median Price,2015,2015,13,Clare,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,98000.0
HPA02C04,Median Price,2015,2015,13,Clare,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,110000.0
HPA02C04,Median Price,2015,2015,13,Clare,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,100000.0
HPA02C04,Median Price,2015,2015,13,Clare,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,107000.0
HPA02C04,Median Price,2015,2015,14,Cork,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,181600.0
HPA02C04,Median Price,2015,2015,14,Cork,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,199999.0
HPA02C04,Median Price,2015,2015,14,Cork,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,181600.0
HPA02C04,Median Price,2015,2015,14,Cork,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,199999.0
HPA02C04,Median Price,2015,2015,14,Cork,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,160000.0
HPA02C04,Median Price,2015,2015,14,Cork,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,165000.0
HPA02C04,Median Price,2015,2015,14,Cork,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,164285.0
HPA02C04,Median Price,2015,2015,14,Cork,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,166000.0
HPA02C04,Median Price,2015,2015,15,Kerry,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,127788.0
HPA02C04,Median Price,2015,2015,15,Kerry,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,136200.0
HPA02C04,Median Price,2015,2015,15,Kerry,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,124850.0
HPA02C04,Median Price,2015,2015,15,Kerry,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,136200.0
HPA02C04,Median Price,2015,2015,15,Kerry,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,111000.0
HPA02C04,Median Price,2015,2015,15,Kerry,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,115000.0
HPA02C04,Median Price,2015,2015,15,Kerry,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,117000.0
HPA02C04,Median Price,2015,2015,15,Kerry,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,117000.0
HPA02C04,Median Price,2015,2015,16,Limerick,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,141875.0
HPA02C04,Median Price,2015,2015,16,Limerick,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,168500.0
HPA02C04,Median Price,2015,2015,16,Limerick,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,164575.0
HPA02C04,Median Price,2015,2015,16,Limerick,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,170250.0
HPA02C04,Median Price,2015,2015,16,Limerick,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,115000.0
HPA02C04,Median Price,2015,2015,16,Limerick,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,120000.0
HPA02C04,Median Price,2015,2015,16,Limerick,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,120000.0
HPA02C04,Median Price,2015,2015,16,Limerick,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,124500.0
HPA02C04,Median Price,2015,2015,17,Tipperary,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,142443.0
HPA02C04,Median Price,2015,2015,17,Tipperary,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,149999.0
HPA02C04,Median Price,2015,2015,17,Tipperary,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,146928.0
HPA02C04,Median Price,2015,2015,17,Tipperary,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,154928.0
HPA02C04,Median Price,2015,2015,17,Tipperary,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,100000.0
HPA02C04,Median Price,2015,2015,17,Tipperary,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,102000.0
HPA02C04,Median Price,2015,2015,17,Tipperary,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,105000.0
HPA02C04,Median Price,2015,2015,17,Tipperary,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,105000.0
HPA02C04,Median Price,2015,2015,18,Waterford,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,160001.0
HPA02C04,Median Price,2015,2015,18,Waterford,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,171835.0
HPA02C04,Median Price,2015,2015,18,Waterford,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,152259.0
HPA02C04,Median Price,2015,2015,18,Waterford,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,167105.0
HPA02C04,Median Price,2015,2015,18,Waterford,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,100000.0
HPA02C04,Median Price,2015,2015,18,Waterford,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,105000.0
HPA02C04,Median Price,2015,2015,18,Waterford,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,105000.0
HPA02C04,Median Price,2015,2015,18,Waterford,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,110000.0
HPA02C04,Median Price,2015,2015,19,Galway,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,124850.0
HPA02C04,Median Price,2015,2015,19,Galway,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,138100.0
HPA02C04,Median Price,2015,2015,19,Galway,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,124850.0
HPA02C04,Median Price,2015,2015,19,Galway,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,136200.0
HPA02C04,Median Price,2015,2015,19,Galway,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,140500.0
HPA02C04,Median Price,2015,2015,19,Galway,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,152000.0
HPA02C04,Median Price,2015,2015,19,Galway,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,142000.0
HPA02C04,Median Price,2015,2015,19,Galway,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,155000.0
HPA02C04,Median Price,2015,2015,20,Leitrim,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,70370.0
HPA02C04,Median Price,2015,2015,20,Leitrim,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,70000.0
HPA02C04,Median Price,2015,2015,20,Leitrim,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,69618.0
HPA02C04,Median Price,2015,2015,20,Leitrim,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,69235.0
HPA02C04,Median Price,2015,2015,20,Leitrim,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,75000.0
HPA02C04,Median Price,2015,2015,20,Leitrim,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,76000.0
HPA02C04,Median Price,2015,2015,20,Leitrim,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,75000.0
HPA02C04,Median Price,2015,2015,20,Leitrim,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,75000.0
HPA02C04,Median Price,2015,2015,21,Mayo,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,98237.0
HPA02C04,Median Price,2015,2015,21,Mayo,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,105000.0
HPA02C04,Median Price,2015,2015,21,Mayo,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,103210.0
HPA02C04,Median Price,2015,2015,21,Mayo,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,106690.0
HPA02C04,Median Price,2015,2015,21,Mayo,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,99000.0
HPA02C04,Median Price,2015,2015,21,Mayo,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,96750.0
HPA02C04,Median Price,2015,2015,21,Mayo,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,100000.0
HPA02C04,Median Price,2015,2015,21,Mayo,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,98000.0
HPA02C04,Median Price,2015,2015,22,Roscommon,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,77000.0
HPA02C04,Median Price,2015,2015,22,Roscommon,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,79450.0
HPA02C04,Median Price,2015,2015,22,Roscommon,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,90800.0
HPA02C04,Median Price,2015,2015,22,Roscommon,01,New,2,Executions,01,Household Buyer - All,01,Market,Euro,90800.0
HPA02C04,Median Price,2015,2015,22,Roscommon,02,Existing,1,Filings,-,All Buyer Types,01,Market,Euro,73500.0
HPA02C04,Median Price,2015,2015,22,Roscommon,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Euro,75000.0
HPA02C04,Median Price,2015,2015,22,Roscommon,02,Existing,2,Executions,-,All Buyer Types,01,Market,Euro,75000.0
HPA02C04,Median Price,2015,2015,22,Roscommon,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Euro,75000.0
HPA02C04,Median Price,2015,2015,23,Sligo,01,New,1,Filings,-,All Buyer Types,01,Market,Euro,107825.0
HPA02C04,Median Price,2015,2015,23,Sligo,01,New,1,Filings,01,Household Buyer - All,01,Market,Euro,104073.0
HPA02C04,Median Price,2015,2015,23,Sligo,01,New,2,Executions,-,All Buyer Types,01,Market,Euro,110000.0
